"";"id";"ndvi_mx";"ndv_mx_";"2023-07-02";"2023-07-12";"2023-07-18";"2023-07-26";"tot.pixels";"geometry";"snow.persist"
"1100";1100;0,288103508813947;2023-08-16;0,033675;0,000425;0,000625;0,000575;40000;list(c(639320, 639320, 639310, 639310, 639320, 7691510, 7691500, 7691500, 7691510, 7691510));0,008825
"1101";1101;0,307406310232182;2023-08-13;0,008325;0,000025;0,000325;0,00005;40000;list(c(639330, 639330, 639320, 639320, 639330, 7691510, 7691500, 7691500, 7691510, 7691510));0,00218125
"1102";1102;0,359579350319109;2023-08-13;0,004225;0,00045;0,003875;0,000075;40000;list(c(639340, 639340, 639330, 639330, 639340, 7691510, 7691500, 7691500, 7691510, 7691510));0,00215625
"1103";1103;0,426983451558044;2023-08-12;0,000425;0,0001;0;0;40000;list(c(639350, 639350, 639340, 639340, 639350, 7691510, 7691500, 7691500, 7691510, 7691510));0,00013125
"1104";1104;0,439919715878204;2023-08-13;0;0,000025;0;0;40000;list(c(639360, 639360, 639350, 639350, 639360, 7691510, 7691500, 7691500, 7691510, 7691510));0,00000625
"1105";1105;0,414683305592916;2023-08-13;0,000025;0;0;0;40000;list(c(639370, 639370, 639360, 639360, 639370, 7691510, 7691500, 7691500, 7691510, 7691510));0,00000625
"1106";1106;0,387874888219812;2023-08-11;0,00005;0;0;0;40000;list(c(639380, 639380, 639370, 639370, 639380, 7691510, 7691500, 7691500, 7691510, 7691510));0,0000125
"1107";1107;0,421661051805131;2023-08-09;0,000325;0;0;0;40000;list(c(639390, 639390, 639380, 639380, 639390, 7691510, 7691500, 7691500, 7691510, 7691510));0,00008125
"1108";1108;0,458501933637308;2023-08-11;0,000075;0;0;0;40000;list(c(639400, 639400, 639390, 639390, 639400, 7691510, 7691500, 7691500, 7691510, 7691510));0,00001875
"1109";1109;0,452591261797352;2023-08-14;0,025675;0;0;0;40000;list(c(639410, 639410, 639400, 639400, 639410, 7691510, 7691500, 7691500, 7691510, 7691510));0,00641875
"1110";1110;0,445116186820087;2023-08-14;0,255975;0;0;0;40000;list(c(639420, 639420, 639410, 639410, 639420, 7691510, 7691500, 7691500, 7691510, 7691510));0,06399375
"1111";1111;0,460506783303572;2023-08-12;0,083075;0,000075;0;0;40000;list(c(639430, 639430, 639420, 639420, 639430, 7691510, 7691500, 7691500, 7691510, 7691510));0,0207875
"1112";1112;0,482731722833705;2023-08-11;0,00385;0,000025;0,000025;0;40000;list(c(639440, 639440, 639430, 639430, 639440, 7691510, 7691500, 7691500, 7691510, 7691510));0,000975
"1113";1113;0,492886121937772;2023-08-12;NA;NA;NA;NA;NA;list(c(639450, 639450, 639440, 639440, 639450, 7691510, 7691500, 7691500, 7691510, 7691510));NA
"1114";1114;0,485417185802362;2023-08-11;NA;NA;NA;NA;NA;list(c(639460, 639460, 639450, 639450, 639460, 7691510, 7691500, 7691500, 7691510, 7691510));NA
"1115";1115;0,485540478359326;2023-08-13;NA;NA;NA;NA;NA;list(c(639470, 639470, 639460, 639460, 639470, 7691510, 7691500, 7691500, 7691510, 7691510));NA
"1116";1116;0,533246831138968;2023-08-16;NA;NA;NA;NA;NA;list(c(639480, 639480, 639470, 639470, 639480, 7691510, 7691500, 7691500, 7691510, 7691510));NA
"1117";1117;0,557874573831214;2023-08-18;NA;NA;NA;NA;NA;list(c(639490, 639490, 639480, 639480, 639490, 7691510, 7691500, 7691500, 7691510, 7691510));NA
"1118";1118;0,545149238809245;2023-08-18;NA;NA;NA;NA;NA;list(c(639500, 639500, 639490, 639490, 639500, 7691510, 7691500, 7691500, 7691510, 7691510));NA
"1119";1119;0,545033819813398;2023-08-17;NA;NA;NA;NA;NA;list(c(639510, 639510, 639500, 639500, 639510, 7691510, 7691500, 7691500, 7691510, 7691510));NA
"1120";1120;0,544000001755194;2023-08-17;NA;NA;NA;NA;NA;list(c(639520, 639520, 639510, 639510, 639520, 7691510, 7691500, 7691500, 7691510, 7691510));NA
"1121";1121;0,297793847879802;2023-08-20;NA;NA;NA;NA;NA;list(c(639180, 639180, 639170, 639170, 639180, 7691500, 7691490, 7691490, 7691500, 7691500));NA
"1122";1122;0,336109598982148;2023-08-18;NA;NA;NA;NA;NA;list(c(639190, 639190, 639180, 639180, 639190, 7691500, 7691490, 7691490, 7691500, 7691500));NA
"1123";1123;0,349960778396053;2023-08-20;NA;NA;NA;NA;NA;list(c(639200, 639200, 639190, 639190, 639200, 7691500, 7691490, 7691490, 7691500, 7691500));NA
"1124";1124;0,3373693363028;2023-08-20;NA;NA;NA;NA;NA;list(c(639210, 639210, 639200, 639200, 639210, 7691500, 7691490, 7691490, 7691500, 7691500));NA
"1125";1125;0,337889960959728;2023-08-19;0,485625;0,001125;0,000475;0,005425;40000;list(c(639220, 639220, 639210, 639210, 639220, 7691500, 7691490, 7691490, 7691500, 7691500));0,1231625
"1126";1126;0,34447445787373;2023-08-18;0,520875;0,0008;0,0003;0,00065;40000;list(c(639230, 639230, 639220, 639220, 639230, 7691500, 7691490, 7691490, 7691500, 7691500));0,13065625
"1127";1127;0,361227410197898;2023-08-19;0,998375;0,004325;0,000025;0,000125;40000;list(c(639240, 639240, 639230, 639230, 639240, 7691500, 7691490, 7691490, 7691500, 7691500));0,2507125
"1128";1128;0,314238394115819;2023-08-18;0,6376;0,00215;0,00075;0,031875;40000;list(c(639250, 639250, 639240, 639240, 639250, 7691500, 7691490, 7691490, 7691500, 7691500));0,16809375
"1129";1129;0,309387191693531;2023-08-15;0,798075;0,004475;0,000475;0,007775;40000;list(c(639260, 639260, 639250, 639250, 639260, 7691500, 7691490, 7691490, 7691500, 7691500));0,2027
"1130";1130;0,335130664869212;2023-08-15;1;0,00174129353233831;0,0000746268656716418;0,000870646766169154;40200;list(c(639270, 639270, 639260, 639260, 639270, 7691500, 7691490, 7691490, 7691500, 7691500));0,250671641791045
"1131";1131;0,311539226604509;2023-08-16;1;0,036;0,00025;0,001475;40000;list(c(639280, 639280, 639270, 639270, 639280, 7691500, 7691490, 7691490, 7691500, 7691500));0,25943125
"1132";1132;0,287583878962323;2023-08-17;0,800525;0,03605;0,0007;0,002225;40000;list(c(639290, 639290, 639280, 639280, 639290, 7691500, 7691490, 7691490, 7691500, 7691500));0,209875
"1133";1133;0,263555203528085;2023-08-18;0,37555;0,000575;0,000775;0,00165;40000;list(c(639300, 639300, 639290, 639290, 639300, 7691500, 7691490, 7691490, 7691500, 7691500));0,0946375
"1134";1134;0,303412330125866;2023-08-11;0,13945;0,0002;0,001375;0,002025;40000;list(c(639310, 639310, 639300, 639300, 639310, 7691500, 7691490, 7691490, 7691500, 7691500));0,0357625
"1135";1135;0,36425956509629;2023-08-11;0;0;0;0;40000;list(c(639320, 639320, 639310, 639310, 639320, 7691500, 7691490, 7691490, 7691500, 7691500));0
"1136";1136;0,36633197197807;2023-08-10;0,0004;0;0;0;40000;list(c(639330, 639330, 639320, 639320, 639330, 7691500, 7691490, 7691490, 7691500, 7691500));0,0001
"1137";1137;0,393555362417828;2023-08-09;0,012325;0,0755;0,04985;0;40000;list(c(639340, 639340, 639330, 639330, 639340, 7691500, 7691490, 7691490, 7691500, 7691500));0,03441875
"1138";1138;0,441585999462404;2023-08-12;0;0;0;0;40000;list(c(639350, 639350, 639340, 639340, 639350, 7691500, 7691490, 7691490, 7691500, 7691500));0
"1139";1139;0,448705656635866;2023-08-12;0,000325;0;0;0;40000;list(c(639360, 639360, 639350, 639350, 639360, 7691500, 7691490, 7691490, 7691500, 7691500));0,00008125
"1140";1140;0,419816742032708;2023-08-11;0,00005;0;0;0;40000;list(c(639370, 639370, 639360, 639360, 639370, 7691500, 7691490, 7691490, 7691500, 7691500));0,0000125
"1141";1141;0,399832936484017;2023-08-09;0,003025;0,000025;0;0;40000;list(c(639380, 639380, 639370, 639370, 639380, 7691500, 7691490, 7691490, 7691500, 7691500));0,0007625
"1142";1142;0,437528838039725;2023-08-11;0,09435;0;0;0;40000;list(c(639390, 639390, 639380, 639380, 639390, 7691500, 7691490, 7691490, 7691500, 7691500));0,0235875
"1143";1143;0,460207459575031;2023-08-15;0,00355;0;0;0;40000;list(c(639400, 639400, 639390, 639390, 639400, 7691500, 7691490, 7691490, 7691500, 7691500));0,0008875
"1144";1144;0,454124728916213;2023-08-14;0,00035;0;0;0;40000;list(c(639410, 639410, 639400, 639400, 639410, 7691500, 7691490, 7691490, 7691500, 7691500));0,0000875
"1145";1145;0,457013687497238;2023-08-14;0,00895;0;0;0;40000;list(c(639420, 639420, 639410, 639410, 639420, 7691500, 7691490, 7691490, 7691500, 7691500));0,0022375
"1146";1146;0,446008051891113;2023-08-12;0,00905;0;0;0;40000;list(c(639430, 639430, 639420, 639420, 639430, 7691500, 7691490, 7691490, 7691500, 7691500));0,0022625
"1147";1147;0,465687948657433;2023-08-12;0,088525;0;0;0;40000;list(c(639440, 639440, 639430, 639430, 639440, 7691500, 7691490, 7691490, 7691500, 7691500));0,02213125
"1148";1148;0,481712654815055;2023-08-12;NA;NA;NA;NA;NA;list(c(639450, 639450, 639440, 639440, 639450, 7691500, 7691490, 7691490, 7691500, 7691500));NA
"1149";1149;0,47893986912095;2023-08-13;NA;NA;NA;NA;NA;list(c(639460, 639460, 639450, 639450, 639460, 7691500, 7691490, 7691490, 7691500, 7691500));NA
"1150";1150;0,482072849714314;2023-08-15;NA;NA;NA;NA;NA;list(c(639470, 639470, 639460, 639460, 639470, 7691500, 7691490, 7691490, 7691500, 7691500));NA
"1151";1151;0,507407718294417;2023-08-18;NA;NA;NA;NA;NA;list(c(639480, 639480, 639470, 639470, 639480, 7691500, 7691490, 7691490, 7691500, 7691500));NA
"1152";1152;0,522311071166769;2023-08-18;NA;NA;NA;NA;NA;list(c(639490, 639490, 639480, 639480, 639490, 7691500, 7691490, 7691490, 7691500, 7691500));NA
"1153";1153;0,518644048468559;2023-08-16;NA;NA;NA;NA;NA;list(c(639500, 639500, 639490, 639490, 639500, 7691500, 7691490, 7691490, 7691500, 7691500));NA
"1154";1154;0,525720550023834;2023-08-16;NA;NA;NA;NA;NA;list(c(639510, 639510, 639500, 639500, 639510, 7691500, 7691490, 7691490, 7691500, 7691500));NA
"1155";1155;0,532055071991635;2023-08-17;NA;NA;NA;NA;NA;list(c(639520, 639520, 639510, 639510, 639520, 7691500, 7691490, 7691490, 7691500, 7691500));NA
"1156";1156;0,312504104666004;2023-08-19;NA;NA;NA;NA;NA;list(c(639180, 639180, 639170, 639170, 639180, 7691490, 7691480, 7691480, 7691490, 7691490));NA
"1157";1157;0,296738219985855;2023-08-20;NA;NA;NA;NA;NA;list(c(639190, 639190, 639180, 639180, 639190, 7691490, 7691480, 7691480, 7691490, 7691490));NA
"1158";1158;0,250220848291065;2023-08-19;NA;NA;NA;NA;NA;list(c(639200, 639200, 639190, 639190, 639200, 7691490, 7691480, 7691480, 7691490, 7691490));NA
"1159";1159;0,222134783762158;2023-08-18;NA;NA;NA;NA;NA;list(c(639210, 639210, 639200, 639200, 639210, 7691490, 7691480, 7691480, 7691490, 7691490));NA
"1160";1160;0,268266482853505;2023-08-18;0,5695;0,0242;0,0014;0,034875;40000;list(c(639220, 639220, 639210, 639210, 639220, 7691490, 7691480, 7691480, 7691490, 7691490));0,15749375
"1161";1161;0,324595112695533;2023-08-19;0,8511;0,0004;0,001625;0,0014;40000;list(c(639230, 639230, 639220, 639220, 639230, 7691490, 7691480, 7691480, 7691490, 7691490));0,21363125
"1162";1162;0,31514645601419;2023-08-20;0,898975;0,001375;0,000475;0,0016;40000;list(c(639240, 639240, 639230, 639230, 639240, 7691490, 7691480, 7691480, 7691490, 7691490));0,22560625
"1163";1163;0,258585975912865;2023-08-19;0,48485;0,002675;0,0009;0,00155;40000;list(c(639250, 639250, 639240, 639240, 639250, 7691490, 7691480, 7691480, 7691490, 7691490));0,12249375
"1164";1164;0,263899761288485;2023-08-16;0,848875;0,005025;0,0002;0,0009;40000;list(c(639260, 639260, 639250, 639250, 639260, 7691490, 7691480, 7691480, 7691490, 7691490));0,21375
"1165";1165;0,291568298300263;2023-08-17;0,980597014925373;0,0129601990049751;0,000174129353233831;0,00440298507462687;40200;list(c(639270, 639270, 639260, 639260, 639270, 7691490, 7691480, 7691480, 7691490, 7691490));0,249533582089552
"1166";1166;0,279464135783201;2023-08-17;0,697925;0,003475;0,00095;0,002775;40000;list(c(639280, 639280, 639270, 639270, 639280, 7691490, 7691480, 7691480, 7691490, 7691490));0,17628125
"1167";1167;0,284945506646181;2023-08-16;0,002;0,00055;0,00085;0,0005;40000;list(c(639290, 639290, 639280, 639280, 639290, 7691490, 7691480, 7691480, 7691490, 7691490));0,000975
"1168";1168;0,264156198078126;2023-08-13;0,065325;0,000075;0,001925;0,000325;40000;list(c(639300, 639300, 639290, 639290, 639300, 7691490, 7691480, 7691480, 7691490, 7691490));0,0169125
"1169";1169;0,307175184134394;2023-08-08;0,01105;0,00065;0,000075;0,00005;40000;list(c(639310, 639310, 639300, 639300, 639310, 7691490, 7691480, 7691480, 7691490, 7691490));0,00295625
"1170";1170;0,374512339338253;2023-08-08;0,00005;0;0;0;40000;list(c(639320, 639320, 639310, 639310, 639320, 7691490, 7691480, 7691480, 7691490, 7691490));0,0000125
"1171";1171;0,371859618957387;2023-08-06;0,00275;0,000025;0;0,000025;40000;list(c(639330, 639330, 639320, 639320, 639330, 7691490, 7691480, 7691480, 7691490, 7691490));0,0007
"1172";1172;0,403862199833384;2023-08-11;0,121725;0,009;0,018;0,0186;40000;list(c(639340, 639340, 639330, 639330, 639340, 7691490, 7691480, 7691480, 7691490, 7691490));0,04183125
"1173";1173;0,44248736796726;2023-08-11;0,000125;0;0;0;40000;list(c(639350, 639350, 639340, 639340, 639350, 7691490, 7691480, 7691480, 7691490, 7691490));0,00003125
"1174";1174;0,423512262867007;2023-08-11;0,00695;0;0;0;40000;list(c(639360, 639360, 639350, 639350, 639360, 7691490, 7691480, 7691480, 7691490, 7691490));0,0017375
"1175";1175;0,408207131709787;2023-08-14;0,109425;0;0;0;40000;list(c(639370, 639370, 639360, 639360, 639370, 7691490, 7691480, 7691480, 7691490, 7691490));0,02735625
"1176";1176;0,410297127215017;2023-08-13;0,010375;0;0;0;40000;list(c(639380, 639380, 639370, 639370, 639380, 7691490, 7691480, 7691480, 7691490, 7691490));0,00259375
"1177";1177;0,44073518741061;2023-08-16;0,2266;0;0;0;40000;list(c(639390, 639390, 639380, 639380, 639390, 7691490, 7691480, 7691480, 7691490, 7691490));0,05665
"1178";1178;0,437069945095573;2023-08-15;0,000275;0;0,000075;0;40000;list(c(639400, 639400, 639390, 639390, 639400, 7691490, 7691480, 7691480, 7691490, 7691490));0,0000875
"1179";1179;0,449400713448995;2023-08-14;0,001125;0;0;0;40000;list(c(639410, 639410, 639400, 639400, 639410, 7691490, 7691480, 7691480, 7691490, 7691490));0,00028125
"1180";1180;0,475910560868215;2023-08-14;0,002775;0;0;0;40000;list(c(639420, 639420, 639410, 639410, 639420, 7691490, 7691480, 7691480, 7691490, 7691490));0,00069375
"1181";1181;0,461446963439812;2023-08-12;0,172325;0,000025;0;0;40000;list(c(639430, 639430, 639420, 639420, 639430, 7691490, 7691480, 7691480, 7691490, 7691490));0,0430875
"1182";1182;0,475112066051224;2023-08-12;0,8168;0;0;0;40000;list(c(639440, 639440, 639430, 639430, 639440, 7691490, 7691480, 7691480, 7691490, 7691490));0,2042
"1183";1183;0,494005593456677;2023-08-13;NA;NA;NA;NA;NA;list(c(639450, 639450, 639440, 639440, 639450, 7691490, 7691480, 7691480, 7691490, 7691490));NA
"1184";1184;0,464961309698992;2023-08-16;NA;NA;NA;NA;NA;list(c(639460, 639460, 639450, 639450, 639460, 7691490, 7691480, 7691480, 7691490, 7691490));NA
"1185";1185;0,435730563985999;2023-08-16;NA;NA;NA;NA;NA;list(c(639470, 639470, 639460, 639460, 639470, 7691490, 7691480, 7691480, 7691490, 7691490));NA
"1186";1186;0,470962545994553;2023-08-17;NA;NA;NA;NA;NA;list(c(639480, 639480, 639470, 639470, 639480, 7691490, 7691480, 7691480, 7691490, 7691490));NA
"1187";1187;0,489839968809974;2023-08-15;NA;NA;NA;NA;NA;list(c(639490, 639490, 639480, 639480, 639490, 7691490, 7691480, 7691480, 7691490, 7691490));NA
"1188";1188;0,499444474669872;2023-08-14;NA;NA;NA;NA;NA;list(c(639500, 639500, 639490, 639490, 639500, 7691490, 7691480, 7691480, 7691490, 7691490));NA
"1189";1189;0,512064376569469;2023-08-14;NA;NA;NA;NA;NA;list(c(639510, 639510, 639500, 639500, 639510, 7691490, 7691480, 7691480, 7691490, 7691490));NA
"1190";1190;0,526654825196601;2023-08-17;NA;NA;NA;NA;NA;list(c(639520, 639520, 639510, 639510, 639520, 7691490, 7691480, 7691480, 7691490, 7691490));NA
"1191";1191;0,262449590249162;2023-08-18;NA;NA;NA;NA;NA;list(c(639180, 639180, 639170, 639170, 639180, 7691480, 7691470, 7691470, 7691480, 7691480));NA
"1192";1192;0,301356062991545;2023-08-20;NA;NA;NA;NA;NA;list(c(639190, 639190, 639180, 639180, 639190, 7691480, 7691470, 7691470, 7691480, 7691480));NA
"1193";1193;0,231738811278774;2023-08-20;NA;NA;NA;NA;NA;list(c(639200, 639200, 639190, 639190, 639200, 7691480, 7691470, 7691470, 7691480, 7691480));NA
"1194";1194;0,171659120522236;2023-08-17;0,2158;0,314775;0,015375;0,0902;40000;list(c(639210, 639210, 639200, 639200, 639210, 7691480, 7691470, 7691470, 7691480, 7691480));0,1590375
"1195";1195;0,228995894976833;2023-08-18;0,15825;0,0966;0,004975;0,0282;40000;list(c(639220, 639220, 639210, 639210, 639220, 7691480, 7691470, 7691470, 7691480, 7691480));0,07200625
"1196";1196;0,292754756002978;2023-08-18;0,427775;0,001675;0,002675;0,0039;40000;list(c(639230, 639230, 639220, 639220, 639230, 7691480, 7691470, 7691470, 7691480, 7691480));0,10900625
"1197";1197;0,278368734179821;2023-08-17;0,52855;0,00185;0,000575;0,0028;40000;list(c(639240, 639240, 639230, 639230, 639240, 7691480, 7691470, 7691470, 7691480, 7691480));0,13344375
"1198";1198;0,259387620411871;2023-08-16;0,0798;0,001775;0,002975;0,00385;40000;list(c(639250, 639250, 639240, 639240, 639250, 7691480, 7691470, 7691470, 7691480, 7691480));0,0221
"1199";1199;0,258732950125705;2023-08-15;0,780875;0,00265;0,000825;0,001325;40000;list(c(639260, 639260, 639250, 639250, 639260, 7691480, 7691470, 7691470, 7691480, 7691480));0,19641875
"1200";1200;0,24109793776006;2023-08-16;0,262611940298507;0,0564925373134328;0,00840796019900497;0,030771144278607;40200;list(c(639270, 639270, 639260, 639260, 639270, 7691480, 7691470, 7691470, 7691480, 7691480));0,0895708955223881
"1201";1201;0,273599073458172;2023-08-15;0,07295;0,0157;0,00115;0,003875;40000;list(c(639280, 639280, 639270, 639270, 639280, 7691480, 7691470, 7691470, 7691480, 7691480));0,02341875
"1202";1202;0,340995487218606;2023-08-12;0;0;0;0;40000;list(c(639290, 639290, 639280, 639280, 639290, 7691480, 7691470, 7691470, 7691480, 7691480));0
"1203";1203;0,331805807873025;2023-08-08;0,0011;0,00005;0,0015;0,00055;40000;list(c(639300, 639300, 639290, 639290, 639300, 7691480, 7691470, 7691470, 7691480, 7691480));0,0008
"1204";1204;0,371185815623903;2023-08-06;0,00005;0;0;0;40000;list(c(639310, 639310, 639300, 639300, 639310, 7691480, 7691470, 7691470, 7691480, 7691480));0,0000125
"1205";1205;0,393089929842972;2023-08-08;0,000075;0,000125;0;0;40000;list(c(639320, 639320, 639310, 639310, 639320, 7691480, 7691470, 7691470, 7691480, 7691480));0,00005
"1206";1206;0,367013406474143;2023-08-08;0,0075;0,0004;0,0003;0,000275;40000;list(c(639330, 639330, 639320, 639320, 639330, 7691480, 7691470, 7691470, 7691480, 7691480));0,00211875
"1207";1207;0,352124114346225;2023-08-09;0,043675;0,00635;0,026125;0,012375;40000;list(c(639340, 639340, 639330, 639330, 639340, 7691480, 7691470, 7691470, 7691480, 7691480));0,02213125
"1208";1208;0,408209005792742;2023-08-10;0,233575;0,028075;0;0;40000;list(c(639350, 639350, 639340, 639340, 639350, 7691480, 7691470, 7691470, 7691480, 7691480));0,0654125
"1209";1209;0,404525545462093;2023-08-13;0,56465;0,0049;0;0;40000;list(c(639360, 639360, 639350, 639350, 639360, 7691480, 7691470, 7691470, 7691480, 7691480));0,1423875
"1210";1210;0,375604591921729;2023-08-16;0,9579;0,0027;0;0;40000;list(c(639370, 639370, 639360, 639360, 639370, 7691480, 7691470, 7691470, 7691480, 7691480));0,24015
"1211";1211;0,387048458112986;2023-08-16;0,914775;0,0481;0;0;40000;list(c(639380, 639380, 639370, 639370, 639380, 7691480, 7691470, 7691470, 7691480, 7691480));0,24071875
"1212";1212;0,391161783540156;2023-08-17;0,577875;0,018625;0,000275;0,0001;40000;list(c(639390, 639390, 639380, 639380, 639390, 7691480, 7691470, 7691470, 7691480, 7691480));0,14921875
"1213";1213;0,381022541085258;2023-08-15;0,226875;0,00055;0;0;40000;list(c(639400, 639400, 639390, 639390, 639400, 7691480, 7691470, 7691470, 7691480, 7691480));0,05685625
"1214";1214;0,427869211300276;2023-08-14;0,416;0;0;0;40000;list(c(639410, 639410, 639400, 639400, 639410, 7691480, 7691470, 7691470, 7691480, 7691480));0,104
"1215";1215;0,484704175614752;2023-08-14;0,737675;0,070425;0;0;40000;list(c(639420, 639420, 639410, 639410, 639420, 7691480, 7691470, 7691470, 7691480, 7691480));0,202025
"1216";1216;0,496090222353814;2023-08-16;0,992825;0,0221;0;0;40000;list(c(639430, 639430, 639420, 639420, 639430, 7691480, 7691470, 7691470, 7691480, 7691480));0,25373125
"1217";1217;0,490479943415266;2023-08-15;0,99945;0,00295;0,0002;0;40000;list(c(639440, 639440, 639430, 639430, 639440, 7691480, 7691470, 7691470, 7691480, 7691480));0,25065
"1218";1218;0,47028989600949;2023-08-15;NA;NA;NA;NA;NA;list(c(639450, 639450, 639440, 639440, 639450, 7691480, 7691470, 7691470, 7691480, 7691480));NA
"1219";1219;0,416513935197145;2023-08-16;NA;NA;NA;NA;NA;list(c(639460, 639460, 639450, 639450, 639460, 7691480, 7691470, 7691470, 7691480, 7691480));NA
"1220";1220;0,410427226612228;2023-08-16;NA;NA;NA;NA;NA;list(c(639470, 639470, 639460, 639460, 639470, 7691480, 7691470, 7691470, 7691480, 7691480));NA
"1221";1221;0,482256778428564;2023-08-13;NA;NA;NA;NA;NA;list(c(639480, 639480, 639470, 639470, 639480, 7691480, 7691470, 7691470, 7691480, 7691480));NA
"1222";1222;0,492762057430809;2023-08-13;NA;NA;NA;NA;NA;list(c(639490, 639490, 639480, 639480, 639490, 7691480, 7691470, 7691470, 7691480, 7691480));NA
"1223";1223;0,489157923599123;2023-08-12;NA;NA;NA;NA;NA;list(c(639500, 639500, 639490, 639490, 639500, 7691480, 7691470, 7691470, 7691480, 7691480));NA
"1224";1224;0,501937384789926;2023-08-13;NA;NA;NA;NA;NA;list(c(639510, 639510, 639500, 639500, 639510, 7691480, 7691470, 7691470, 7691480, 7691480));NA
"1225";1225;0,525635298879934;2023-08-16;NA;NA;NA;NA;NA;list(c(639520, 639520, 639510, 639510, 639520, 7691480, 7691470, 7691470, 7691480, 7691480));NA
"1226";1226;0,245822420918557;2023-08-18;NA;NA;NA;NA;NA;list(c(639180, 639180, 639170, 639170, 639180, 7691470, 7691460, 7691460, 7691470, 7691470));NA
"1227";1227;0,320554232013819;2023-08-19;NA;NA;NA;NA;NA;list(c(639190, 639190, 639180, 639180, 639190, 7691470, 7691460, 7691460, 7691470, 7691470));NA
"1228";1228;0,283792744739912;2023-08-19;NA;NA;NA;NA;NA;list(c(639200, 639200, 639190, 639190, 639200, 7691470, 7691460, 7691460, 7691470, 7691470));NA
"1229";1229;0,226659075888165;2023-08-19;0,06435;0,0805;0,012575;0,01935;40000;list(c(639210, 639210, 639200, 639200, 639210, 7691470, 7691460, 7691460, 7691470, 7691470));0,04419375
"1230";1230;0,239698905264959;2023-08-17;0,101075;0,074325;0,024925;0,013275;40000;list(c(639220, 639220, 639210, 639210, 639220, 7691470, 7691460, 7691460, 7691470, 7691470));0,0534
"1231";1231;0,301869099130272;2023-08-18;0,013325;0,00325;0,000225;0,00035;40000;list(c(639230, 639230, 639220, 639220, 639230, 7691470, 7691460, 7691460, 7691470, 7691470));0,0042875
"1232";1232;0,301601297993329;2023-08-17;0,0139;0,00005;0,00015;0,000275;40000;list(c(639240, 639240, 639230, 639230, 639240, 7691470, 7691460, 7691460, 7691470, 7691470));0,00359375
"1233";1233;0,295132064231439;2023-08-17;0,278975;0,00635;0,00385;0,004;40000;list(c(639250, 639250, 639240, 639240, 639250, 7691470, 7691460, 7691460, 7691470, 7691470));0,07329375
"1234";1234;0,267209093799465;2023-08-16;0,75475;0,010625;0,00895;0,000375;40000;list(c(639260, 639260, 639250, 639250, 639260, 7691470, 7691460, 7691460, 7691470, 7691470));0,193675
"1235";1235;0,196706956954586;2023-08-18;0,205422885572139;0,103084577114428;0,0324378109452736;0,0462686567164179;40200;list(c(639270, 639270, 639260, 639260, 639270, 7691470, 7691460, 7691460, 7691470, 7691470));0,0968034825870647
"1236";1236;0,250974933871476;2023-08-10;0,017375;0,08155;0,02535;0,017875;40000;list(c(639280, 639280, 639270, 639270, 639280, 7691470, 7691460, 7691460, 7691470, 7691470));0,0355375
"1237";1237;0,366573364000942;2023-08-08;0;0;0,000175;0;40000;list(c(639290, 639290, 639280, 639280, 639290, 7691470, 7691460, 7691460, 7691470, 7691470));0,00004375
"1238";1238;0,375418008392444;2023-08-07;0;0;0;0;40000;list(c(639300, 639300, 639290, 639290, 639300, 7691470, 7691460, 7691460, 7691470, 7691470));0
"1239";1239;0,394888777445885;2023-08-08;0,0028;0,03775;0,005475;0,000275;40000;list(c(639310, 639310, 639300, 639300, 639310, 7691470, 7691460, 7691460, 7691470, 7691470));0,011575
"1240";1240;0,390390032080177;2023-08-08;0,00005;0;0,000075;0;40000;list(c(639320, 639320, 639310, 639310, 639320, 7691470, 7691460, 7691460, 7691470, 7691470));0,00003125
"1241";1241;0,366327360774449;2023-08-10;0,238;0;0;0;40000;list(c(639330, 639330, 639320, 639320, 639330, 7691470, 7691460, 7691460, 7691470, 7691470));0,0595
"1242";1242;0,363479372448637;2023-08-12;0,658925;0,001975;0;0;40000;list(c(639340, 639340, 639330, 639330, 639340, 7691470, 7691460, 7691460, 7691470, 7691470));0,165225
"1243";1243;0,418405922770035;2023-08-15;0,986125;0,23735;0,027175;0,001725;40000;list(c(639350, 639350, 639340, 639340, 639350, 7691470, 7691460, 7691460, 7691470, 7691470));0,31309375
"1244";1244;0,409741341121844;2023-08-17;1;0,349125;0,0136;0,003725;40000;list(c(639360, 639360, 639350, 639350, 639360, 7691470, 7691460, 7691460, 7691470, 7691470));0,3416125
"1245";1245;0,337532386925886;2023-08-17;1;0,385275;0,046925;0,0027;40000;list(c(639370, 639370, 639360, 639360, 639370, 7691470, 7691460, 7691460, 7691470, 7691470));0,358725
"1246";1246;0,329837755009066;2023-08-16;1;0,5176;0,079375;0,000325;40000;list(c(639380, 639380, 639370, 639370, 639380, 7691470, 7691460, 7691460, 7691470, 7691470));0,399325
"1247";1247;0,329514119424857;2023-08-15;1;0,63355;0,063175;0,0097;40000;list(c(639390, 639390, 639380, 639380, 639390, 7691470, 7691460, 7691460, 7691470, 7691470));0,42660625
"1248";1248;0,33886008153786;2023-08-15;1;0,6779;0,0675;0,001875;40000;list(c(639400, 639400, 639390, 639390, 639400, 7691470, 7691460, 7691460, 7691470, 7691470));0,43681875
